Time (days),N=50,N=100,N=5000
1224.0802675585285,0.001323204060046712,0.0014230667464232294,0.011161325287054713
1234.113712374582,0.001333224178299619,0.0014330858627144005,0.011171246695556358
1244.1471571906354,0.001343244196016724,0.0014431048784797618,0.011181168004512632
1254.180602006689,0.0013532641131990264,0.0014531237937205344,0.011191089213924532
1264.2140468227426,0.0013632839298476362,0.0014631426084374954,0.011201010323792948
1274.247491638796,0.0013733036459633308,0.0014731613226317553,0.0112109313341191
1284.2809364548496,0.0013833232615473312,0.001483179936304202,0.011220852244903656
1294.3143812709031,0.0013933427766005257,0.0014931984494560568,0.011230773056147947
1304.3478260869565,0.0014033621911240246,0.001503216862088208,0.01124069376785275
1314.38127090301,0.001413381505118827,0.0015132351742016548,0.011250614380019175
1324.4147157190637,0.001423400718585821,0.0015232533857973962,0.01126053489264811
1334.448160535117,0.001433419831526117,0.0015332714968765426,0.011270455305740668
1344.4816053511706,0.0014434388439407142,0.0015432895074399822,0.011280375619297844
1354.5150501672242,0.0014534577558306117,0.001553307417488714,0.01129029583332053
1364.5484949832776,0.0014634765671968086,0.0015633252270238485,0.011300215947809833
1374.5819397993312,0.0014734952780403043,0.0015733429360463846,0.011310135962766754
1384.6153846153848,0.001483513888362098,0.0015833605445573218,0.011320055878192181
1394.6488294314381,0.0014935323981632997,0.001593378052557548,0.011329975694087224
1404.6822742474917,0.0015035508074447979,0.0016033954600481737,0.011339895410452883
1414.7157190635453,0.0015135691162075915,0.0016134127670301979,0.011349815027290044
1424.7491638795987,0.0015235873244527909,0.0016234299735047308,0.01135973454459982
1434.7826086956522,0.0015336054321813952,0.0016334470794725497,0.011369653962383097
1444.8160535117058,0.0015436234393942927,0.0016434640849348758,0.011379573280640987
1454.8494983277592,0.0015536413460925935,0.0016534809898925973,0.011389492499374487
1464.8829431438128,0.001563659152277297,0.0016634977943468243,0.011399411618584487
1474.9163879598664,0.001573676857949402,0.0016735144982984451,0.011409330638272097
1484.9498327759197,0.0015836944631099081,0.0016835311017484589,0.011419249558438316
1494.9832775919733,0.0015937119677599254,0.0016935476046980869,0.011429168379084031
1505.016722408027,0.001603729371900231,0.0017035640071481062,0.011439087100210243
1515.0501672240803,0.0016137466755320462,0.001713580309099627,0.011449005721818062
1525.0836120401339,0.0016237638786562592,0.0017235965105535378,0.011458924243908486
1535.1170568561874,0.001633780981273869,0.0017336126115110595,0.011468842666482404
1545.1505016722408,0.0016437979833860972,0.0017436286119730804,0.011478760989540926
1555.1839464882944,0.0016538148849936096,0.0017536445119405997,0.01148867921308494
1565.217391304348,0.0016638316860977387,0.0017636603114146165,0.011498597337115557
1575.2508361204013,0.0016738483866992615,0.0017736760103962412,0.011508515361633775
1585.284280936455,0.0016838649867992883,0.001783691608886362,0.011518433286640373
1595.3177257525085,0.0016938814863989293,0.0017937071068859778,0.011528351112136681
1605.3511705685619,0.0017038978854989617,0.001803722504396199,0.011538268838123478
1615.3846153846155,0.0017139141841004957,0.001813737801418025,0.011548186464601762
1625.418060200669,0.0017239303822046415,0.0018237529979524547,0.011558103991572644
1635.4515050167224,0.0017339464798122872,0.0018337680940003764,0.011568021419037122
1645.484949832776,0.0017439624769244322,0.0018437830895629004,0.011577938746995975
1655.5183946488296,0.0017539783735421866,0.0018537979846410257,0.011587855975450534
1665.551839464883,0.0017639941696664385,0.0018638127792357517,0.011597773104401576
1675.5852842809365,0.0017740098652982983,0.0018738274733481886,0.011607690133850102
1685.6187290969901,0.001784025460438654,0.0018838420669791134,0.01161760706379722
1695.6521739130435,0.001794040955088727,0.0018938565601297475,0.011627523894243819
1705.685618729097,0.0018040563492492945,0.001903870952800979,0.011637440625190898
1715.7190635451507,0.0018140716429214665,0.001913885244993918,0.011647357256639568
1725.752508361204,0.0018240868361062423,0.001923899436709453,0.011657273788590827
1735.7859531772576,0.0018341019288047322,0.001933913527948694,0.011667190221045565
1745.8193979933112,0.0018441169210177133,0.0019439275187126404,0.01167710655400478
1755.8528428093646,0.0018541318127464068,0.00195394140900218,0.01168702278746947
1765.8862876254182,0.001864146603991701,0.0019639551988184234,0.011696938921440747
1775.9197324414718,0.001874161294754706,0.0019739688881623696,0.01170685495591961
1785.953177257525,0.00188417588503631,0.001983982477035018,0.011716770890906836
1795.9866220735787,0.0018941903748376232,0.0019939959654374784,0.011726686726403757
1806.0200668896323,0.0019042047641595339,0.0020040093533705283,0.011736602462411039
1816.0535117056857,0.0019142190530032632,0.002014022640835389,0.011746518098929903
1826.0869565217392,0.0019242332413695884,0.0020240358278329484,0.011756433635961239
1836.1204013377928,0.0019342473292596196,0.002034048914364206,0.011766349073506044
1846.1538461538462,0.001944261316674356,0.002044061900430272,0.01177626441156543
1856.1872909698998,0.001954275203614797,0.002054074786032145,0.011786179650140283
1866.2207357859534,0.0019642889900819416,0.002064087571170714,0.011796094789231604
1876.2541806020067,0.0019743026760769,0.002074100255847089,0.011806009828840502
1886.2876254180603,0.0019843162616004495,0.002084112840062269,0.011815924768967867
1896.321070234114,0.0019943297466539223,0.002094125323817142,0.011825839609614697
1906.3545150501673,0.0020043431312379845,0.0021041377071129297,0.01183575435078199
1916.3879598662209,0.0020143564153539684,0.00211414998995052,0.01184566899247086
1926.4214046822744,0.00202436959900254,0.0021241621723309123,0.01185558353468219
1936.4548494983278,0.002034382682185032,0.0021341742542551057,0.011865497977416983
1946.4882943143814,0.002044395664902332,0.0021441862357240993,0.011875412320676237
1956.5217391304348,0.0020544085471553286,0.0021541981167390034,0.011885326564461063
1966.5551839464883,0.002064421328945132,0.0021642098973007062,0.011895240708772348
1976.588628762542,0.002074434010272741,0.002174221577410207,0.011905154753611091
1986.6220735785953,0.0020844465911392662,0.0021842331570687268,0.011915068698978293
1996.6555183946489,0.0020944590715455957,0.002194244636277043,0.011924982544874951
2006.6889632107025,0.0021044714514926177,0.0022042560150361545,0.011934896291302066
2016.7224080267558,0.0021144837309816644,0.002214267293347283,0.011944809938260748
2026.7558528428094,0.002124495910013513,0.002224278471211205,0.011954723485751884
2036.789297658863,0.0021345079885891627,0.0022342895486291425,0.011964636933776363
2046.8227424749164,0.0021445199667097237,0.002244300525601872,0.011974550282335406
2056.85618729097,0.002154531844376084,0.0022543114021306154,0.0119844635314299
2066.8896321070233,0.0021645436215893543,0.0022643221782162604,0.011994376681060848
2076.923076923077,0.0021745552983505334,0.002274332853859806,0.012004289731229356
2086.9565217391305,0.0021845668746606206,0.002284343429062363,0.012014202681936204
2096.989966555184,0.002194578350520615,0.0022943539038248195,0.0120241155331825
2107.0234113712377,0.002204589725931516,0.0023043642781481743,0.012034028284969356
2117.056856187291,0.002214601000894434,0.002314374552033538,0.012043940937297548
2127.0903010033444,0.0022246121754101456,0.0023243847254819094,0.012053853490168187
2137.123745819398,0.0022346232494798723,0.002334394798494288,0.012063765943582383
2147.1571906354516,0.0022446342231045024,0.002344404771071562,0.012073678297540913
2157.190635451505,0.002254645096285035,0.0023544146432149526,0.012083590552044887
2167.2240802675587,0.0022646558690225804,0.002364424414925237,0.012093502707095416
2177.257525083612,0.0022746665413181377,0.002374434086203636,0.012103414762693276
2187.2909698996655,0.002284677113172595,0.0023844436570509275,0.012113326718839579
2197.3244147157193,0.002294687584587063,0.0023944531274683323,0.012123238575535433
2207.3578595317726,0.00230469795556254,0.0024044624974567386,0.012133150332781617
2217.391304347826,0.0023147082261000262,0.0024144717670172566,0.01214306199057924
2227.42474916388,0.0023247183962005202,0.0024244809361507746,0.012152973548929302
2237.458193979933,0.0023347284658650214,0.002434490004858292,0.012162885007832691
2247.4916387959865,0.002344738435094529,0.0024444989731409184,0.012172796367290628
2257.5250836120404,0.002354748303890042,0.0024545078409996535,0.012182707627304001
2267.5585284280937,0.0023647580722525596,0.0024645166084353853,0.012192618787873699
2277.591973244147,0.0023747677401831924,0.002474525275449335,0.012202529849000832
2287.625418060201,0.0023847773076829393,0.0024845338420422802,0.012212440810686398
2297.6588628762543,0.0023947867747526885,0.0024945423082153306,0.012222351672931397
2307.6923076923076,0.0024047961413934393,0.0025045506739695966,0.01223226243573683
2317.7257525083614,0.002414805407606302,0.0025145589393058554,0.012242173099103582
2327.759197324415,0.0024248145733922755,0.002524567104225328,0.012252083663032765
2337.792642140468,0.002434823638752359,0.002534575168728792,0.012261994127525377
2347.826086956522,0.0024448326036874413,0.0025445831328175794,0.01227190449258242
2357.8595317725753,0.002454841468198743,0.0025545909964923563,0.012281814758204779
2367.8929765886287,0.0024648502322871524,0.002564598759754455,0.012291724924393566
2377.9264214046825,0.002474858895953669,0.0025746064226045418,0.012301634991149779
2387.959866220736,0.0024848674591992914,0.0025846139850439487,0.012311544958474419
2397.9933110367892,0.0024948759220250194,0.002594621447073453,0.012321454826368372
2408.026755852843,0.002504884284431963,0.002604628808694165,0.01233136459483275
2418.0602006688964,0.0025148925464210103,0.0026146360699070836,0.01234127426386844
2428.09364548495,0.0025249007079931607,0.0026246432307130974,0.012351183833476553
2438.1270903010036,0.0025349087691496353,0.0026346502911134273,0.012361093303658088
2448.160535117057,0.0025449167298911,0.0026446572511089617,0.012371002674413933
2458.1939799331103,0.0025549245902188877,0.0026546641107006996,0.012380911945745199
2468.227424749164,0.002564932350133775,0.0026646708698897514,0.012390821117652884
2478.2608695652175,0.0025749400096369834,0.0026746775286768942,0.012400730190137876
2488.294314381271,0.00258494756872929,0.0026846840870633493,0.012410639163201176
2498.3277591973247,0.002594955027411805,0.0026946905450501157,0.012420548036843893
2508.361204013378,0.0026049623856856385,0.002704696902638082,0.012430456811067025
2518.3946488294314,0.002614969643551568,0.0027147031598282467,0.012440365485871463
2528.428093645485,0.0026249768010108143,0.0027247093166218317,0.012450274061258315
2538.4615384615386,0.002634983858064266,0.002734715373019614,0.01246018253722847
2548.494983277592,0.002644990814713033,0.0027447213290227035,0.012470090913782927
2558.5284280936457,0.0026549976709580037,0.0027547271846320998,0.012479999190922797
2568.561872909699,0.002665004426800177,0.002764732939848802,0.012489907368648967
2578.5953177257525,0.0026750110822406636,0.002774738594673698,0.012499815446962548
2588.6287625418063,0.0026850176372804624,0.0027847441491080094,0.012509723425864427
2598.6622073578596,0.0026950240919205726,0.0027947496031527352,0.012519631305355716
2608.695652173913,0.0027050304461618824,0.0028047549568086527,0.012529539085437302
2618.729096989967,0.002715036700005613,0.002814760210076983,0.012539446766110185
2628.76254180602,0.0027250428534525417,0.0028247653629586145,0.012549354347375363
2638.7959866220735,0.0027350489065038897,0.002834770415454657,0.012559261829233948
2648.8294314381274,0.002745054859160434,0.0028447753675659992,0.012569169211686826
2658.8628762541807,0.002755060711423396,0.002854780219293751,0.012579076494735109
2668.896321070234,0.002765066463293664,0.0028647849706389117,0.012588983678379573
2678.929765886288,0.002775072114772237,0.0028747896216023694,0.01259889076262144
2688.9632107023413,0.002785077665860225,0.0028847941721852344,0.012608797747461598
2698.9966555183946,0.0027950831165586276,0.002894798622388506,0.012618704632901045
2709.0301003344484,0.002805088466868333,0.002904802972213294,0.012628611418940894
2719.063545150502,0.00281509371679034,0.002914807221660376,0.01263851810558203
2729.096989966555,0.0028250988663257592,0.002924811370730862,0.012648424692825344
2739.130434782609,0.0028351039154757007,0.0029348154194258624,0.012658331180672056
2749.1638795986623,0.0028451088642409417,0.0029448193677461543,0.012668237569123053
2759.1973244147157,0.0028551137126224813,0.00295482321569307,0.012678143858179447
2769.2307692307695,0.0028651184606215407,0.0029648269632672752,0.012688050047842014
2779.264214046823,0.0028751231082390083,0.0029748306104699918,0.012697956138111866
2789.2976588628762,0.002885127655475883,0.0029848341573022186,0.01270786212899011
2799.33110367893,0.0028951321023332754,0.002994837603764844,0.012717768020477527
2809.3645484949834,0.0029051364488119624,0.003004840949858978,0.012727673812575224
2819.3979933110368,0.0029151406949131653,0.0030148441955856198,0.012737579505284313
2829.4314381270906,0.0029251448406378833,0.0030248473409456578,0.012747485098605571
2839.464882943144,0.0029351488859870045,0.003034850385940313,0.012757390592540219
2849.4983277591973,0.0029451528309615282,0.003044853330570363,0.012767295987089033
2859.531772575251,0.0029551566755625647,0.0030548561748370284,0.012777201282253126
2869.5652173913045,0.002965160419791113,0.003064858918741087,0.012787106478033494
2879.598662207358,0.0029751640636481724,0.0030748615622837594,0.012797011574431139
2889.6321070234117,0.002985167607134631,0.0030848641054659343,0.012806916571447058
2899.665551839465,0.0029951710502517104,0.0030948665482887217,0.012816821469082251
2909.6989966555184,0.0030051743930001873,0.0031048688907530098,0.012826726267337607
2919.732441471572,0.003015177635381283,0.0031148711328597978,0.012836630966214346
2929.7658862876256,0.003025180777395886,0.003124873274610196,0.012846535565713246
2939.799331103679,0.0030351838190448843,0.0031348753160050924,0.012856440065835417
2949.8327759197327,0.00304518676032961,0.0031448772570455974,0.012866344466581858
2959.866220735786,0.0030551896012507296,0.00315487909773271,0.012876248767953458
2969.8996655518395,0.003065192341809464,0.00316488083806743,0.012886152969951326
2979.9331103678933,0.0030751949820068125,0.0031748824780506446,0.012896057072576461
2989.9665551839466,0.0030851975218436634,0.0031848840176835758,0.012905961075829864
3000.0,0.0030951999613210157,0.0031948854569671115,0.012915864979712421
